"state_name","year","sf1_fuel_revenue_for_highways","sf1_vehicle_revenue_for_highways","sf1_toll_revenue_for_highways","state_user","sf1_general_funds_for_highways","sf1_other_imposts_for_highways","sf1_miscellaneous_for_highways","state_non_user","sf1_bonds_original_for_highways","state_bonds","lgf1_fuel_vehicle_revenue_for_highways","lgf1_toll_revenue_for_highways","local_user","lgf1_general_funds_for_highways","lgf1_property_tax_funds_for_highways","lgf1_other_imposts_for_highways","lgf1_miscellanious_for_highways","local_non_user","lgf1_bonds_original_for_highways","local_bonds","sf1_fhwa_funds_for_highways","sf1_other_federal_funds_for_highways","lgf1_fhwa_funds_for_highways","lgf1_other_federal_funds_for_highways","federal"
"Virginia",1995,852204747.578139,675506898.921587,122268126.119539,1649979772.61927,145312886.126851,465471536.830561,87526989.2158655,698311412.173277,207437785.048437,207437785.048437,122639416.560044,24183384.0248583,146822800.584902,919422877.718881,9001245.11058307,11344014.9881192,97543094.8638275,1037311232.68141,81363567.9034911,81363567.9034911,559492468.652897,11268300.8590751,0,15697577.4081521,586458346.920124
"Virginia",1996,885418065.124555,700958389.679715,97451678.291815,1683828133.09609,146856470.106762,466458910.320285,87515439.8576512,700830820.284698,64745720.2846975,64745720.2846975,17547879.0035587,23994385.7651246,41542264.7686833,851233719.572954,5805824.91103203,28087945.9074733,97481444.4839858,982608934.875445,150775685.409253,150775685.409253,490987670.106762,16014211.3879004,0,1597452.31316726,508599333.807829
"Virginia",1997,930928144.867834,737983038.105046,104170558.874013,1773081741.84689,80064726.3989015,477131404.737384,78062971.5070374,635259102.643323,224568458.633711,224568458.633711,2442031.58256093,24130444.2155853,26572475.7981462,1038022031.58256,5581395.81187779,12439867.4905596,103793178.853416,1159836473.73841,6978795.74322005,6978795.74322005,561496349.124614,27096158.9426708,0,719209.749399245,589311717.816684
"Virginia",1998,937117817.905405,802781723.648649,104725987.837838,1844625529.39189,35113643.5810811,459155126.689189,73912907.7702703,568181678.040541,47002091.2162162,47002091.2162162,309489.864864865,27778733.7837838,28088223.6486487,1041523551.01351,5179245.60810811,11718901.0135135,104794613.851351,1163216311.48649,13978177.027027,13978177.027027,568810077.027027,25452177.3648649,0,690296.95945946,594952551.351351
"Virginia",1999,960148198.712659,852769568.90576,107752015.514111,1920669783.13253,0,490783958.408978,97293271.4969467,588077229.905925,487844203.333883,487844203.333883,149260936.458161,30866113.5500908,180127050.008252,577099164.218518,17575423.0070969,11948342.6307972,41050077.2404687,647673007.096881,188306037.629972,188306037.629972,673771879.187985,11223921.7692689,0,16968013.8636739,701963814.820928
"Virginia",2000,947348322.777689,921515484.970262,113087492.364572,1981951300.11252,0,515225155.441248,71900160.7458608,587125316.187108,281121305.25639,281121305.25639,151749674.97187,30962526.9249317,182712201.896801,485936244.012217,0,10205597.1708729,55065407.1692654,551207248.352355,137963795.531265,137963795.531265,602799935.380164,13207092.7503617,0,10424562.9320045,626431591.06253
"Virginia",2001,1021469015.29245,670227818.067161,110912390.03626,1802609223.39587,171149064.165222,530946521.519786,112460880.971149,814556466.656156,489192524.672868,489192524.672868,190353868.201167,32888792.054233,223242660.2554,634333722.84408,20763341.9517578,11608030.5848967,53787768.2484629,720492863.629198,15089309.4750118,15089309.4750118,676818637.553208,19901813.3375374,0,5799619.73829418,702520070.62904
"Virginia",2002,897504291.220557,732238423.982869,108217220.556745,1737959935.76017,149335085.653105,517911841.541756,95378777.3019272,762625704.496788,205596635.974304,205596635.974304,118834492.505353,41624725.9100642,160459218.415418,586827854.389722,25853556.745182,9201473.23340471,50320556.745182,672203441.11349,158984935.760171,158984935.760171,1097699691.64882,10691595.2890792,0,4366800.85653105,1112758087.79443
"Virginia",2003,726038899.910368,627811003.5853,106674664.774425,1460524568.27009,121355952.793546,490277906.483418,91996946.818046,703630806.09501,817054079.474156,817054079.474156,159460422.467882,37347616.3728712,196808038.840753,538315480.729011,27615625.3361219,10137788.1685091,36683584.7027189,612752478.936361,180304828.801912,180304828.801912,781098787.570959,23249438.6017329,0,5058778.90648342,809407005.079175
"Virginia",2004,861050146.170063,743613504.427266,112662639.775123,1717326290.37245,215281289.950808,532990896.978215,91836839.9156711,840109026.844694,0,0,163144575.685172,36865282.0801124,200009857.765285,568200281.096275,23175853.8299368,10903847.3647224,52693158.6788475,654973140.969782,71250635.8397751,71250635.8397751,661069398.172874,31348981.0260014,0,7477851.58116655,699896230.780042
"Virginia",2005,921903489.658877,767838524.845555,125477872.951921,1815219887.45635,306065145.850121,547193376.846629,88366326.6183186,941624849.315068,37783403.4380876,37783403.4380876,160084932.849852,35444741.6062315,195529674.456084,551885678.216492,39583937.6846629,24369797.743755,68193496.1052914,684032909.750202,109987715.283374,109987715.283374,461618252.753156,29759632.285791,0,5689388.66505506,497067273.704002
"Virginia",2006,854483251.967488,692644265.256096,145571944.007225,1692699461.23081,288445047.090698,450670463.424074,153137126.048252,892252636.563024,278313602.373887,278313602.373887,200570334.408463,34523786.8662108,235094121.274674,560836821.055348,41373663.0112244,26194995.2264224,52399240.0980519,680804719.391046,138843340.98826,138843340.98826,496598035.092246,15829226.1643659,8067746.09727777,0,520495007.35389
"Virginia",2007,889484000,569668000,211578000,1670730000,260196000,552290000,164804000,977290000,131840000,131840000,130915000,33485000,164400000,934703000,30760000,26406000,97308000,1089177000,123489000,123489000,598383000,59949000,0,1320000,659652000
"Washington",1995,924814597.331384,574316421.495156,112074383.476513,1611205402.30305,0,0,42743537.9272528,42743537.9272528,262164539.937854,262164539.937854,37121763.845732,2664554.92597331,39786318.7717054,186693569.731311,416011282.032535,118926512.154999,91675249.8629135,813306613.781758,39876593.310181,39876593.310181,620764127.581795,30439991.9575946,157119922.134893,30284195.576677,838608237.25096
"Washington",1996,932214771.530249,648224036.654804,111047740.925267,1691486549.11032,0,0,59006514.9466192,59006514.9466192,144619753.380783,144619753.380783,37523828.8256228,2513117.08185053,40036945.9074733,221405189.679715,449390125.266904,111942144.128114,87703959.0747331,870441418.149466,45492663.7010676,45492663.7010676,574976524.911032,28433800.7117438,164714767.97153,48497631.6725979,816622725.266904
"Washington",1997,905166489.186406,694171405.423962,106482695.159629,1705820589.77,0,0,72519860.6247854,72519860.6247854,259257339.51253,259257339.51253,36944957.0889118,2608844.49021627,39553801.579128,215526378.647442,420371261.929283,107739261.242705,117418511.84346,861055413.66289,30413274.6309646,30413274.6309646,552065950.566426,32099178.8534157,174355038.791624,52317723.6525918,810837891.864058
"Washington",1998,900974784.121622,688360629.391892,116288798.310811,1705624211.82432,0,298725,52708815.2027027,53007540.2027027,0,0,37631276.3513513,2583567.56756757,40214843.9189189,229411380.743243,449268943.918919,153049466.216216,116261886.148649,947991677.027027,19613583.7837838,19613583.7837838,570969778.040541,32045657.0945946,0,39002451.0135135,642017886.148649
"Washington",1999,618521312.427793,1032968929.52632,119011435.220333,1770501677.17445,0,0,39442152.1703251,39442152.1703251,50453086.3178742,50453086.3178742,40263863.6738736,2657086.31787424,42920949.9917478,127261418.71596,455367535.236838,178500718.600429,163742779.996699,924872452.549926,90368544.3142433,90368544.3142433,537231036.804753,28343130.5495956,0,37421399.2407988,602995566.595148
"Washington",2000,862348631.409741,423173742.163639,122770644.912394,1408293018.48577,0,0,61036385.7900659,61036385.7900659,35446843.2727857,35446843.2727857,38750537.2126668,2608381.61067353,41358918.8233403,125751652.467449,472631833.145797,195176603.761453,181568714.033114,975128803.407812,52317450.8921395,52317450.8921395,575795438.675454,36647953.7051921,160473731.875904,27322061.0834271,800239185.339978
"Washington",2001,909183956.487466,357190265.804824,120409298.754533,1386783521.04682,112611585.685007,0,74654091.7546902,187265677.439697,258489981.081507,258489981.081507,38061731.3574019,2669985.18051395,40731716.5379158,166226043.512534,477762827.999369,183250652.688003,134702384.991329,961941909.191235,26892000.3153082,26892000.3153082,656830169.005203,36309789.058805,183925056.282516,37874606.3376951,914939620.684219
"Washington",2002,844367976.445396,400929340.471092,134913920.770878,1380211237.68737,60466301.9271949,0,55050445.3961456,115516747.32334,417008768.736617,417008768.736617,37975571.7344754,2909576.01713062,40885147.751606,166530582.441114,417901867.237687,186231141.327623,142847023.554604,913510614.561028,102940263.383298,102940263.383298,635270832.976445,35753182.012848,244682184.154176,64286034.261242,979992233.404711
"Washington",2003,832086423.662982,330223663.579325,142952452.345384,1305262539.58769,12464279.0558709,32130.5646847923,70794344.1888258,83290753.8093815,444568013.146101,444568013.146101,1154320.28682402,2856050.19420376,4010370.48102779,152110853.301464,505832669.8536,270451293.098297,117946542.874216,1046341359.12758,43409582.9100687,43409582.9100687,698821931.58052,36017172.990738,256103210.935166,56082115.6259337,1047024431.13236
"Washington",2004,962841407.167955,364819288.26423,142616591.145467,1470277286.57765,0,38066.6198172874,63565657.0625439,63603723.6823612,545041221.363317,545041221.363317,212725.228390724,2955761.06816585,3168486.29655657,251725600,581092549.543219,195316467.463106,121800867.744202,1149935484.75053,15485277.0203795,15485277.0203795,493818105.973296,32740651.8622628,189865103.583978,42579753.4785664,759003614.898103
"Washington",2005,955879346.226162,319430608.91754,141239769.003492,1416549724.14719,0,37584413.9135106,43849374.4292237,81433788.3427343,422459040.021488,422459040.021488,184011.818426001,2827576.9540693,3011588.7724953,101659040.82729,546829632.554392,211759088.906796,158542229.116304,1018789991.40478,153393107.708837,153393107.708837,609908242.009132,49051987.6443728,202038557.614827,61510229.6535052,922509016.921837
"Washington",2006,990716137.530641,412226882.466779,140732324.087215,1543675344.08463,0,409039.865823765,50443454.0059347,50852493.8717585,613756096.761708,613756096.761708,176770.997290672,3629971.87459683,3806742.8718875,170358937.68546,549921211.972649,228356268.610502,179524308.34731,1128160726.61592,151550298.026061,151550298.026061,579281641.336602,45707635.6599149,0,49014897.6906206,674004174.687137
"Washington",2007,1078636000,408725000,146715000,1634076000,0,3255000,88475000,91730000,712231000,712231000,458000,4106000,4564000,241906000,496755000,238896000,199231000,1176788000,83050000,83050000,685898000,65269000,0,90023000,841190000
"West Virginia",1995,393534377.993054,258904464.26613,67020108.572473,719458950.831658,18857186.254798,0,28551506.8543228,47408693.1091208,0,0,0,1757441.41838786,1757441.41838786,190844742.460245,4033233.41253884,0,3127575.94589655,198005551.81868,0,0,375076146.956681,2855296.28952659,0,997388.046061049,378928831.292268
"West Virginia",1996,371054012.099644,260288341.281139,51251713.1672598,682594066.548043,36654939.5017794,0,22720109.252669,59375048.7544484,0,0,0,1676828.82562278,1676828.82562278,195623414.946619,3753375.08896797,0,2921339.14590747,202298129.181495,8362882.56227758,8362882.56227758,449724640.569395,28542943.4163701,0,0,478267583.985765
"West Virginia",1997,367319288.019224,256943835.907999,66407945.0738071,690671069.00103,92674141.4349468,0,24930325.7809818,117604467.215929,0,0,0,1628476.82801236,1628476.82801236,155929049.090285,50322805.3553038,1644884.65499485,5956041.1946447,213852780.295228,0,0,463031612.083763,21442295.228287,0,12028304.497082,496502211.809132
"West Virginia",1998,396674505.405405,273922751.351351,70299950,740897206.756757,27186666.2162162,0,20322719.2567568,47509385.472973,0,0,0,1651061.14864865,1651061.14864865,118034052.027027,95484351.3513513,3237533.10810811,8968478.04054054,225724414.527027,0,0,404275845.608108,5621950.67567568,0,11837314.527027,421735110.810811
"West Virginia",1999,386033490.675029,268842968.146559,65566004.2911372,720442463.112725,26995523.6837762,0,34914193.1011718,61909716.784948,289242449.249051,289242449.249051,0,1490913.35203829,1490913.35203829,163962341.310447,44434213.8966826,113067.502888265,12424277.9336524,220933900.643671,0,0,348424083.842218,10716432.7446773,0,18736337.0193101,377876853.606206
"West Virginia",2000,373287963.671435,294722792.477094,66564310.8824948,734575067.031024,86967822.215078,0,28176155.6019933,115143977.817071,140855167.979425,140855167.979425,0,1427759.20270053,1427759.20270053,163637851.149333,46757513.2615335,117806.140491882,12997090.4999196,223510261.051278,0,0,422116047.902267,6401227.1339013,0,16957681.7231956,445474956.759364
"West Virginia",2001,368304738.451837,263185688.790793,65284026.1705817,696774453.413211,85437014.0312155,0,31253645.9088759,116690659.940091,137259341.63645,137259341.63645,0,2142518.68201167,2142518.68201167,170401819.95901,48690181.3022229,123075.5163172,13549609.6484313,232764686.425981,0,0,532624367.334069,3084423.14362289,0,5171683.43055337,540880473.908245
"West Virginia",2002,366600486.08137,284682762.312634,66938524.6252677,718221773.019272,77296274.0899358,4432595.28907923,15428794.4325482,97157663.8115632,150631479.657388,150631479.657388,0,1414580.29978587,1414580.29978587,176230387.5803,51961762.3126338,130370.449678801,14480867.2376874,242803387.5803,0,0,505666766.595289,28306226.9807281,0,5217254.81798715,539190248.394004
"West Virginia",2003,339938994.323275,306113839.856588,54899234.8371676,700952069.01703,17844363.6092023,0,10931532.1183149,28775895.7275172,1685069.61458022,1685069.61458022,0,1461345.68270093,1461345.68270093,182584908.873618,54811173.289513,133282.342396176,15004973.707798,252534338.213325,0,0,484640777.412608,18786860.1732895,0,0,503427637.585898
"West Virginia",2004,339197094.3078,284750631.904427,61108120.8713985,685055847.083626,22170447.2241743,0,2975913.9845397,25146361.208714,0,0,0,1396149.26212228,1396149.26212228,184068900.913563,54146407.8706957,130993.956430077,15114687.2803935,253460990.021082,0,0,435763151.932537,17136696.5565706,0,0,452899848.489107
"West Virginia",2005,309281073.327961,281098379.532635,59618759.3338705,649998212.194467,14569028.7402632,0,28528250.8729519,43097279.6132151,33747981.4665592,33747981.4665592,0,1307339.77974752,1307339.77974752,186938890.142358,53549578.8342734,134799.355358582,15184184.528606,255807452.860596,0,0,470689393.499866,19563023.9054526,0,0,490252417.405318
"West Virginia",2006,301287665.591537,263273679.267191,63393985.0341891,627955329.892917,37419953.5543801,0,25548547.8002838,62968501.3546639,0,0,0,1247674.36459812,1247674.36459812,190383391.82041,54014844.7942201,137716.93974971,15362632.950587,259898586.504967,0,0,412486900.270933,11861128.3705328,0,0,424348028.641466
"West Virginia",2007,1104492000,256615000,58016000,1419123000,12499000,0,9388000,21887000,112842000,112842000,0,1221000,1221000,193166000,54659000,139000,15563000,263527000,0,0,394499000,22441000,0,0,416940000
"Wisconsin",1995,823912416.011698,303208878.084445,0,1127121294.09614,824119.173825626,0,72226910.9851947,73051030.1590203,153446330.835313,153446330.835313,809558.764394078,88818.4975324438,898377.261926522,837133267.775544,380483883.019558,0,23630088.4664595,1241247239.26156,231522158.289161,231522158.289161,402880704.807165,9210915.00639737,18300978.6145129,3765321.87899836,434157920.307074
"Wisconsin",1996,879700121.352313,335350173.309609,0,1215050294.66192,875976.512455516,0,40707393.9501779,41583370.4626335,164161967.259787,164161967.259787,850462.633451957,76541.6370106762,927004.270462633,942462846.263345,378834327.758007,0,23702393.594306,1344999567.61566,230447024.911032,230447024.911032,489607085.765125,9014903.91459075,15298405.3380783,6686053.7366548,520606448.754448
"Wisconsin",1997,828972642.636457,319471329.900446,0,1148443972.5369,542825.609337453,0,24752574.3220048,25295399.9313423,211592602.12839,211592602.12839,790310.332990045,88875.7294884998,879186.062478544,779820262.272571,401852294.54171,234310605.904566,27565149.330587,1443548312.04943,229831269.138345,229831269.138345,422073573.978716,9150098.18056986,14757473.0518366,3902328.18400275,449883473.395125
"Wisconsin",1998,908413305.743243,361447830.743243,0,1269861136.48649,0,0,10720459.7972973,10720459.7972973,0,0,779107.094594595,63243.5810810811,842350.675675676,766356112.162162,401057151.013514,238659745.27027,27457133.4459459,1433530141.89189,228182840.540541,228182840.540541,402156512.837838,5307078.37837838,14523148.3108108,4043552.36486486,426030291.891892
