Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",MB,PT,,,,,,,,,,,,0,,,,,,
2008,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265",DR,PT,"140,960","147,099","152,733","153,355","165,838","200,395","220,132","220,543","214,743","204,077","180,953","179,371","194,368","194,061","184,933","168,753","174,829","184,102"
2008,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265",MB,DO,"1,912,865","1,890,591","1,904,382","1,878,037","1,783,733","1,875,861","1,841,373","1,876,392","1,914,620","1,909,640","1,908,345","1,899,452","1,810,083","1,679,946","1,664,073","1,647,541","1,670,152","1,766,017"
2008,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",DR,PT,"31,964","31,052",,"37,364","44,186","26,064","17,758","15,873","18,382","17,505","15,446","14,135","3,610",0,0,0,0,
2008,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",MB,PT,"309,951","306,687",,"309,496","309,240","312,706","311,046","309,830","299,975","295,070","291,327","290,931","289,311","293,760","295,172","298,985","290,580",
2008,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",LR,DO,,,,,,,,,,,,,,"510,201","1,547,015","1,785,159","1,903,780","1,969,923"
2008,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",MB,DO,"21,436,240","22,742,965","24,128,936","24,436,367","22,836,756","23,262,440","22,909,033","23,580,076","24,834,651","25,153,334","25,147,036","25,735,999","24,748,302","21,841,494","24,337,041","23,624,821","23,066,454","23,279,437"
2008,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",MB,PT,"78,766","88,472","89,691","107,638","87,078","49,152","52,329","78,208",,,,,,,,,,
2008,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",DR,DO,,,,,"8,839","12,110","10,707","10,769","219,921","312,901","354,288","378,334","405,933","427,790","441,418","469,997","484,643","492,223"
2008,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",DR,PT,"126,704","132,138","137,065","141,768","172,515","173,549","195,154","204,156","39,850","11,189","3,747",,,,,,,
2008,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",MB,DO,"668,654","755,953","767,279","801,659","808,823","836,003","855,278","867,729","852,612","894,494","895,285","914,147","960,719","998,631","977,064","1,008,867","1,008,406","1,069,852"
2008,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",MB,PT,"14,848","14,580","18,390","18,299","28,409",,,,,,,,,,,,,
2008,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048",DR,DO,"375,226","358,424","363,984","397,398","392,167","409,117","473,400","483,200","590,100","658,500","732,500","744,000","778,867","772,160","521,539","512,422","503,703","493,894"
2008,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048",MB,DO,"1,013,793","1,034,785","1,151,256","1,005,600","960,660","779,577","802,797","787,000","841,300","823,900","779,900","814,600","791,770","766,388","1,114,270","1,001,407","1,002,961","1,023,787"
2008,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135",DR,DO,"134,998","156,037","153,232","153,852","145,008","133,128","159,906","155,029","162,139","176,064","240,133","240,304","201,984","114,824","119,368","162,587","129,834","125,836"
2008,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135",MB,DO,"467,674","475,341","478,424","476,544","483,290","460,077","450,216","447,855","465,968","459,616","452,645","449,580","452,947","488,236","445,852","457,586","391,695","377,440"
2008,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,DO,"1,822,668","1,866,639","1,846,517","1,889,027","1,926,337","1,933,096","2,176,393","2,187,021","2,385,928","2,434,289","2,334,383","2,363,509","2,372,836","2,265,963","2,275,979","2,611,658","2,827,058","2,918,122"
2008,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,PT,"1,424,652","1,442,587","1,141,836","1,139,997","923,601","926,920","920,343","920,603","930,313","934,271","936,860","959,748","982,864","970,810","935,966","941,836","893,656","918,202"
2008,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,DO,"7,951,754","7,320,310","7,666,016","7,732,396","8,705,215","8,744,597","9,249,709","10,565,682","11,024,296","11,579,084","11,670,794","11,411,944","11,373,846","11,348,378","11,297,683","11,437,915","11,036,899","10,642,628"
2008,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,PT,"766,780","1,949,655","1,973,909","1,865,512","384,907","292,427","289,435","292,357","278,962","280,167","279,939","276,951","277,204","288,916","253,689","337,192","256,213","260,292"
2008,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",DR,DO,,,,,"670,842","1,070,170","1,484,765","2,539,392","2,888,191","3,198,325","3,493,968","3,652,725","3,725,201","4,085,072","4,542,383","4,742,475","4,125,536","5,475,873"
2008,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",DR,PT,"839,039","997,737","1,279,712","1,248,253","472,698","116,092","93,065",,,,,,,,,,,
2008,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",MB,DO,"1,553,624","1,959,118","3,324,839","2,996,190","2,611,947","2,498,029","2,612,961","3,641,815","4,224,509","3,963,020","3,757,713","3,395,302","2,380,239","2,528,204","2,719,408","2,798,210","2,934,735","3,208,478"
2008,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",DR,DO,,,,,,,,,,,,,,,,,"62,628","31,873"
2008,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",DR,PT,"842,838","950,937","1,262,960","1,230,898","1,050,355","1,167,578","1,300,477","1,371,331","2,059,621","2,503,131","2,768,669","2,419,943","2,363,203","2,298,229","2,186,137","2,338,614","2,426,298","2,502,673"
2008,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",MB,DO,"2,077,512","2,163,380","2,213,783","2,045,978","2,204,214","2,222,261","2,138,923","2,132,565","2,506,214","2,950,536","3,588,058","3,661,376","3,379,207","3,266,394","3,606,674","3,911,464","4,037,897","4,114,157"
2008,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",MB,PT,,,,,,,,,,"156,520",,,,,,,,
2008,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",VP,DO,,,,,,,,,,,,,,,,"17,821","432,355","432,588"
2008,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",VP,PT,,,,,,,,,,,,,,,"39,990","26,145","6,063",
2008,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050",DR,DO,"432,869","423,931","431,327","570,550","601,996","556,970","483,765","574,328","685,290","808,052","910,906","937,735","962,452","914,112","942,254","712,344","536,563","377,653"
2008,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050",MB,DO,"360,268","361,011","366,492","363,141","363,679","361,647","360,882","387,560","349,041","348,406","347,938","363,361","366,002","331,659","332,574","336,643","328,154","351,738"
2008,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",DR,DO,,,,,,,,,,,497,798,"1,062",869,910,"1,064",835,300
2008,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",DR,PT,,,,"4,394","67,408","82,020","83,968","55,826","99,356","79,593","71,886","94,473","119,391","137,574","396,265","498,922","596,628","595,929"
2008,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",MB,DO,"945,035","949,580","911,461","782,865","977,750","981,152","993,714","1,487,009","1,516,792","1,538,238","1,451,793","1,528,615","1,649,738","1,664,924","1,623,679","1,546,154","1,519,299","1,515,208"
2008,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",MB,PT,"114,467","119,818","93,661","70,300","70,300","70,540",,,,,,,,,,,,
2008,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",VP,DO,,,,,,,,,,,,,,,"31,455","24,531","27,817","126,885"
2008,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",DR,DO,"165,916","175,249","204,700","212,968","222,305","229,630","230,366","243,782","315,456","316,406","386,841","390,813","433,499","536,213","550,988","608,877","676,864","686,726"
2008,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",DR,PT,"639,945","766,731","988,710","1,058,734","1,182,682","1,260,677","1,361,569","1,431,178","1,456,850","1,685,473","1,767,385","1,798,281","1,778,424","1,685,902","1,754,510","1,851,205","1,982,841","2,067,086"
2008,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",MB,DO,"2,039,974","1,957,155","1,983,878","1,910,482","1,872,131","1,848,225","1,849,259","1,924,747","2,165,173","2,609,549","2,878,082","2,799,737","2,903,248","2,976,901","3,010,708","2,968,101","2,864,094","3,149,047"
2008,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",DR,DO,,,,,,"39,326","59,131","56,303","47,568","58,677","58,685","124,283","113,496","101,735","129,969","121,243","125,843","98,055"
2008,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",DR,PT,"30,160","54,236","59,931","56,757","54,586","20,219","125,840","94,833","175,531",,,,,,,,,
2008,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",MB,DO,"411,280","450,250","440,713","448,199","434,903","369,687","385,023","480,164","472,242","474,401","424,068","454,490","443,350","402,810","411,789","432,497","428,413","415,818"
2008,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",MB,PT,,,,,,,,,,,,,,"27,715","11,416",,,
2008,5038,Niles Dial-A-Ride,Niles,MI,"South Bend, IN-MI",113,156,"276,498",DR,PT,"193,806","200,868","213,560","217,943","204,486","195,818","203,742","211,762","180,553","239,772","218,816","199,047","219,274","250,592","247,161","202,924","206,207",
2008,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985",DR,DO,"241,100","194,390","161,000","181,846",,"212,594","198,232","264,391","298,324",,"439,660","597,612","534,877","285,808","139,385","201,012","198,563","93,713"
2008,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985",MB,DO,"764,971","804,063","740,333","698,471",,"658,159","658,053","784,019","936,673",,"806,662","793,736","858,951","766,844","458,222","681,292","667,051","705,698"
2008,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",DR,DO,"177,251","176,332","172,050","181,595","174,242","173,067","176,770","166,972","109,670","100,910","105,536","115,455","107,989","103,949","12,549",,,
2008,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",DR,PT,"1,571,883","1,546,860","1,544,453","1,631,662","1,718,208","1,669,358","1,572,495","1,493,177","1,405,918","1,336,982","1,341,488","1,326,609","1,272,457","1,339,893","1,333,703","1,407,348","1,532,979","1,621,792"
2008,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",MB,DO,"2,158,630","2,303,315","2,254,197","2,088,192","2,267,232","2,272,323","2,192,963","2,149,989","2,291,820","2,393,595","2,521,566","2,507,255","2,429,356","2,399,412","2,358,739","2,403,730","2,328,176","2,339,185"
2008,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",MB,PT,,,,,,,,,,,,,,,,,,"10,022"
2008,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",DR,DO,"98,991","110,528","107,948","132,975",,"124,965","150,848","214,554","235,580","235,486","119,800","229,010",,"230,299","199,695","139,948","119,581","133,937"
2008,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",MB,DO,"286,763","245,797","287,670","237,081",,"234,727","241,436","252,563","250,069","245,823","326,430","247,178",,"252,563","258,923","261,942","270,233","294,900"
2008,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,"1,122","6,926","11,155","21,577","28,028","22,438","18,147","20,593",,"22,295","20,586","16,034"
2008,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,,,,,"5,482",0,,,,,,,,,,,
2008,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,,"90,673","85,831","80,384","94,272","92,368","161,100","166,799","162,291","159,364","186,231","202,013","180,077","175,898",,"188,468","189,116","167,260"
2008,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",DR,DO,,"312,928","266,169","263,099","276,914","272,884","270,550","239,776","256,408","212,364","245,111","217,228","217,896","225,472","212,132","239,856","255,606","267,947"
2008,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",DR,PT,"282,440",,,,,,,,,,,,,,,,,
2008,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",MB,DO,"874,950","917,840","903,006","901,941","888,991","917,412","913,396","920,931","1,011,484","1,190,946","1,216,792","1,051,476","1,048,764","1,046,948","1,061,120","1,037,860","1,143,632","1,191,468"
2008,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759",DR,DO,"68,595","73,445","78,066","91,912","127,744","142,816","149,639","151,896","158,953","208,938","258,132","274,817","254,450","257,784","256,208","264,239","273,978","275,464"
2008,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759",MB,DO,"1,406,489","1,230,040","917,020","873,324","879,614","885,977","892,070","908,592","1,018,351","1,166,747","1,215,881","1,300,419","1,300,530","1,375,213","1,432,080","1,480,630","1,579,481","1,526,520"
2008,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,,,,,,,,"37,053","41,390","47,000","60,784","57,679"
2008,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,"1,634","9,180","13,676","20,244",0,"33,388",0,"58,349","66,134",,,,,,,,
2008,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,"1,066,476","1,232,260","1,226,227","1,311,050","1,320,355","1,364,254","1,543,959","1,639,092","1,654,576","1,355,962","1,368,358","1,039,377","977,159","905,809","956,608","853,900","776,570","946,423"
2008,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415",DR,DO,"64,077","72,366","74,339","75,775","69,858","67,599","74,141","81,816","87,956","104,731","111,730","111,836","107,017","98,052","99,713","99,231","111,863","131,837"
2008,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415",MB,DO,"656,527","653,509","649,303","645,143","612,028","648,375","655,615","663,663","656,620","658,768","667,049","668,132","716,161","804,324","1,206,703","1,011,084","1,031,877","1,083,044"
2008,5048,Northwest Indiana Community Action Corporation,Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,"624,889","681,463","712,256","714,240","713,000",,"823,000","826,750","731,800","674,950","708,784","598,613","816,563","724,250","919,232","802,280","793,115","487,839"
2000,5049,"Tradewinds Rehabilitation Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,"1,095,198","744,952","672,092","715,500","745,844",,,"715,788","631,707","651,129",,,,,,,,
2008,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",DR,DO,"244,414","235,719",,,,,,"1,921,394","1,785,548","1,411,363","1,187,547","1,232,080","987,699","1,380,773","1,412,836","1,555,639","1,204,675","540,939"
2008,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",DR,PT,,"26,404","551,821","800,950","1,468,828","1,783,046","2,145,838","411,449","474,302","1,027,562","1,312,478","1,474,285","1,021,284","1,335,972","1,344,387","1,426,676","2,043,281","2,688,356"
2008,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",MB,DO,"5,958,068","5,362,515","5,368,021","5,397,773","5,252,617","4,508,725","4,459,084","4,422,174","4,408,813","5,629,254","5,776,537","5,757,699","6,446,399","6,081,160","5,832,923","5,953,110","6,030,257","6,186,602"
2008,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",MB,PT,,,,,"288,004","1,298,111","1,302,491","1,322,998","1,233,561","511,925","530,057","515,151","309,386","97,792",,,"102,510","611,530"
2008,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738",DR,DO,"67,213","96,238","110,432","148,880","118,428","110,890","107,102","112,897","107,532","107,674","98,813","108,077","93,159","83,288","73,016","71,136","66,136","76,912"
2008,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738",DR,PT,"2,529",300,,,,,,,,,,,,,,,,
2008,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738",MB,DO,"1,031,940","1,005,576","1,008,590","1,010,198","1,008,751","973,514","1,002,898","1,078,843","1,159,114","1,221,441","1,268,223","1,286,462","1,327,729","1,401,985","1,413,306","1,404,946","1,405,191","1,494,773"
2008,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498",DR,DO,,,,,"65,394","117,360","141,260","127,941","141,241","151,090","152,964","146,839","157,332","160,584","182,281","191,737","183,052","205,030"
2008,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498",DR,PT,"103,169","126,254","127,437","112,530","25,187",,,,,,,,,,,,,
2008,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498",MB,DO,"1,578,275","1,571,885","1,565,336","1,607,794","1,568,464","1,544,424","1,527,866","1,531,065","1,536,583","1,555,928","1,651,970","1,656,352","1,540,550","1,554,451","1,703,103","1,699,981","1,777,534","1,760,451"
2008,5053,Terre Haute Transit Utility,Terre Haute,IN,"Terre Haute, IN",312,43,"79,376",DR,DO,,,,,,,,,"25,553","26,051","61,479","64,000","75,300","123,480","98,392","90,100","51,574","42,412"
